0,0,66
1,1,66
2,2,66
3,3,66
4,4,66
5,5,66
6,6,66
7,7,66
8,8,66
9,9,66
10,10,66
11,11,66
12,12,66
13,13,66
14,14,66
15,15,66
16,16,66
17,17,66
18,18,66
19,19,66
20,20,66
21,21,66
22,22,66
23,23,66
24,24,66
25,25,66
26,26,66
27,27,66
28,28,66
29,29,66
30,30,66
31,31,66
32,32,66
33,33,66
34,34,66
35,35,66
36,36,66
37,37,66
38,38,66
39,39,66
40,40,66
41,41,66
42,42,66
43,43,66
44,44,66
45,45,66
46,46,66
47,47,66
48,48,66
49,49,66
50,50,66
51,51,66
52,52,66
53,53,66
54,54,66
55,55,66
56,56,66
57,57,66
58,58,66
59,59,66
60,60,66
61,61,66
62,62,66
63,63,66
64,64,66
65,65,66
66,66,66
67,67,66
68,68,66
69,69,66
70,70,66
71,71,66
72,72,66
73,73,66
74,74,66
75,75,66
76,76,66
77,77,66
78,78,66
79,79,66
80,80,66
81,81,66
82,82,66
83,83,66
84,84,66
85,85,66
86,86,66
87,87,66
88,88,66
89,89,66
90,90,66
91,91,66
92,92,66
93,93,66
94,94,66
95,95,66
96,96,66
97,97,66
98,98,66
99,99,66
100,100,66
101,101,66
102,102,66
103,103,66
104,104,66
105,105,66
106,106,66
107,107,66
108,108,66
109,109,66
110,110,66
111,111,66
112,112,66
113,113,66
114,114,66
115,115,66
116,116,66
117,117,66
118,118,66
119,119,66
120,120,66
121,121,66
122,122,66
123,123,66
124,124,66
125,125,66
126,126,66
127,127,66
128,128,66
129,129,66
130,130,66
131,131,66
132,132,66
133,133,66
134,134,66
135,135,66
136,136,66
137,137,66
138,138,66
139,139,66
140,140,66
141,141,66
142,142,66
143,143,66
144,144,66
145,145,66
146,146,66
147,147,66
148,148,66
149,149,66
150,150,66
151,151,66
152,152,66
153,153,66
154,154,66
155,155,66
156,156,66
157,157,66
158,158,66
159,159,66
160,160,66
161,161,66
162,162,66
163,163,66
164,164,66
165,165,66
166,166,66
167,167,66
168,168,66
169,169,66
170,170,66
171,171,66
172,172,66
173,173,66
174,174,66
175,175,66
176,176,66
177,177,66
178,178,66
179,179,66
180,180,66
181,181,66
182,182,66
183,183,66
184,184,66
185,185,66
186,186,66
187,187,66
188,188,66
189,189,66
190,190,66
191,191,66
192,192,66
193,193,66
194,194,66
195,195,66
196,196,66
197,197,66
198,198,66
199,199,66
200,200,66
201,201,66
202,202,66
203,203,66
204,204,66
205,205,66
206,206,66
207,207,66
208,208,66
209,209,66
210,210,66
211,211,66
212,212,66
213,213,66
214,214,66
215,215,66
216,216,66
217,217,66
218,218,66
219,219,66
220,220,66
221,221,66
222,222,66
223,223,66
224,224,66
225,225,66
226,226,66
227,227,66
228,228,66
229,229,66
230,230,66
231,231,66
232,232,66
233,233,66
234,234,66
235,235,66
236,236,66
237,237,66
238,238,66
239,239,66
240,240,66
241,241,66
242,242,66
243,243,66
244,244,66
245,245,66
246,246,66
247,247,66
248,248,66
249,249,66
250,250,66
251,251,66
252,252,66
253,253,66
254,254,66
255,255,66
