0,0,127
1,1,127
2,2,127
3,3,127
4,4,127
5,5,127
6,6,127
7,7,127
8,8,127
9,9,127
10,10,127
11,11,127
12,12,127
13,13,127
14,14,127
15,15,127
16,16,127
17,17,127
18,18,127
19,19,127
20,20,127
21,21,127
22,22,127
23,23,127
24,24,127
25,25,127
26,26,127
27,27,127
28,28,127
29,29,127
30,30,127
31,31,127
32,32,127
33,33,127
34,34,127
35,35,127
36,36,127
37,37,127
38,38,127
39,39,127
40,40,127
41,41,127
42,42,127
43,43,127
44,44,127
45,45,127
46,46,127
47,47,127
48,48,127
49,49,127
50,50,127
51,51,127
52,52,127
53,53,127
54,54,127
55,55,127
56,56,127
57,57,127
58,58,127
59,59,127
60,60,127
61,61,127
62,62,127
63,63,127
64,64,127
65,65,127
66,66,127
67,67,127
68,68,127
69,69,127
70,70,127
71,71,127
72,72,127
73,73,127
74,74,127
75,75,127
76,76,127
77,77,127
78,78,127
79,79,127
80,80,127
81,81,127
82,82,127
83,83,127
84,84,127
85,85,127
86,86,127
87,87,127
88,88,127
89,89,127
90,90,127
91,91,127
92,92,127
93,93,127
94,94,127
95,95,127
96,96,127
97,97,127
98,98,127
99,99,127
100,100,127
101,101,127
102,102,127
103,103,127
104,104,127
105,105,127
106,106,127
107,107,127
108,108,127
109,109,127
110,110,127
111,111,127
112,112,127
113,113,127
114,114,127
115,115,127
116,116,127
117,117,127
118,118,127
119,119,127
120,120,127
121,121,127
122,122,127
123,123,127
124,124,127
125,125,127
126,126,127
127,127,127
128,128,127
129,129,127
130,130,127
131,131,127
132,132,127
133,133,127
134,134,127
135,135,127
136,136,127
137,137,127
138,138,127
139,139,127
140,140,127
141,141,127
142,142,127
143,143,127
144,144,127
145,145,127
146,146,127
147,147,127
148,148,127
149,149,127
150,150,127
151,151,127
152,152,127
153,153,127
154,154,127
155,155,127
156,156,127
157,157,127
158,158,127
159,159,127
160,160,127
161,161,127
162,162,127
163,163,127
164,164,127
165,165,127
166,166,127
167,167,127
168,168,127
169,169,127
170,170,127
171,171,127
172,172,127
173,173,127
174,174,127
175,175,127
176,176,127
177,177,127
178,178,127
179,179,127
180,180,127
181,181,127
182,182,127
183,183,127
184,184,127
185,185,127
186,186,127
187,187,127
188,188,127
189,189,127
190,190,127
191,191,127
192,192,127
193,193,127
194,194,127
195,195,127
196,196,127
197,197,127
198,198,127
199,199,127
200,200,127
201,201,127
202,202,127
203,203,127
204,204,127
205,205,127
206,206,127
207,207,127
208,208,127
209,209,127
210,210,127
211,211,127
212,212,127
213,213,127
214,214,127
215,215,127
216,216,127
217,217,127
218,218,127
219,219,127
220,220,127
221,221,127
222,222,127
223,223,127
224,224,127
225,225,127
226,226,127
227,227,127
228,228,127
229,229,127
230,230,127
231,231,127
232,232,127
233,233,127
234,234,127
235,235,127
236,236,127
237,237,127
238,238,127
239,239,127
240,240,127
241,241,127
242,242,127
243,243,127
244,244,127
245,245,127
246,246,127
247,247,127
248,248,127
249,249,127
250,250,127
251,251,127
252,252,127
253,253,127
254,254,127
255,255,127
