0,0,213
1,0,213
2,32,213
3,51,213
4,64,213
5,74,213
6,82,213
7,90,213
8,96,213
9,101,213
10,106,213
11,110,213
12,114,213
13,118,213
14,121,213
15,125,213
16,128,213
17,130,213
18,133,213
19,135,213
20,138,213
21,140,213
22,142,213
23,144,213
24,146,213
25,148,213
26,150,213
27,152,213
28,153,213
29,155,213
30,157,213
31,158,213
32,159,213
33,161,213
34,162,213
35,164,213
36,165,213
37,166,213
38,167,213
39,169,213
40,170,213
41,171,213
42,172,213
43,173,213
44,174,213
45,175,213
46,176,213
47,177,213
48,178,213
49,179,213
50,180,213
51,181,213
52,182,213
53,183,213
54,184,213
55,184,213
56,185,213
57,186,213
58,187,213
59,188,213
60,188,213
61,189,213
62,190,213
63,191,213
64,191,213
65,192,213
66,193,213
67,193,213
68,194,213
69,195,213
70,196,213
71,196,213
72,197,213
73,197,213
74,198,213
75,199,213
76,199,213
77,200,213
78,200,213
79,201,213
80,202,213
81,202,213
82,203,213
83,203,213
84,204,213
85,204,213
86,205,213
87,206,213
88,206,213
89,207,213
90,207,213
91,208,213
92,208,213
93,209,213
94,209,213
95,210,213
96,210,213
97,211,213
98,211,213
99,211,213
100,212,213
101,212,213
102,213,213
103,213,213
104,214,213
105,214,213
106,215,213
107,215,213
108,215,213
109,216,213
110,216,213
111,217,213
112,217,213
113,218,213
114,218,213
115,218,213
116,219,213
117,219,213
118,220,213
119,220,213
120,220,213
121,221,213
122,221,213
123,221,213
124,222,213
125,222,213
126,223,213
127,223,213
128,223,213
129,224,213
130,224,213
131,224,213
132,225,213
133,225,213
134,225,213
135,226,213
136,226,213
137,226,213
138,227,213
139,227,213
140,227,213
141,228,213
142,228,213
143,228,213
144,229,213
145,229,213
146,229,213
147,230,213
148,230,213
149,230,213
150,231,213
151,231,213
152,231,213
153,231,213
154,232,213
155,232,213
156,232,213
157,233,213
158,233,213
159,233,213
160,234,213
161,234,213
162,234,213
163,234,213
164,235,213
165,235,213
166,235,213
167,236,213
168,236,213
169,236,213
170,236,213
171,237,213
172,237,213
173,237,213
174,237,213
175,238,213
176,238,213
177,238,213
178,238,213
179,239,213
180,239,213
181,239,213
182,239,213
183,240,213
184,240,213
185,240,213
186,240,213
187,241,213
188,241,213
189,241,213
190,241,213
191,242,213
192,242,213
193,242,213
194,242,213
195,243,213
196,243,213
197,243,213
198,243,213
199,244,213
200,244,213
201,244,213
202,244,213
203,245,213
204,245,213
205,245,213
206,245,213
207,245,213
208,246,213
209,246,213
210,246,213
211,246,213
212,247,213
213,247,213
214,247,213
215,247,213
216,247,213
217,248,213
218,248,213
219,248,213
220,248,213
221,248,213
222,249,213
223,249,213
224,249,213
225,249,213
226,249,213
227,250,213
228,250,213
229,250,213
230,250,213
231,250,213
232,251,213
233,251,213
234,251,213
235,251,213
236,251,213
237,252,213
238,252,213
239,252,213
240,252,213
241,252,213
242,253,213
243,253,213
244,253,213
245,253,213
246,253,213
247,254,213
248,254,213
249,254,213
250,254,213
251,254,213
252,254,213
253,255,213
254,255,213
255,255,213
