0,0,213
1,1,213
2,2,213
3,3,213
4,4,213
5,5,213
6,6,213
7,7,213
8,8,213
9,9,213
10,10,213
11,11,213
12,12,213
13,13,213
14,14,213
15,15,213
16,16,213
17,17,213
18,18,213
19,19,213
20,20,213
21,21,213
22,22,213
23,23,213
24,24,213
25,25,213
26,26,213
27,27,213
28,28,213
29,29,213
30,30,213
31,31,213
32,32,213
33,33,213
34,34,213
35,35,213
36,36,213
37,37,213
38,38,213
39,39,213
40,40,213
41,41,213
42,42,213
43,43,213
44,44,213
45,45,213
46,46,213
47,47,213
48,48,213
49,49,213
50,50,213
51,51,213
52,52,213
53,53,213
54,54,213
55,55,213
56,56,213
57,57,213
58,58,213
59,59,213
60,60,213
61,61,213
62,62,213
63,63,213
64,64,213
65,65,213
66,66,213
67,67,213
68,68,213
69,69,213
70,70,213
71,71,213
72,72,213
73,73,213
74,74,213
75,75,213
76,76,213
77,77,213
78,78,213
79,79,213
80,80,213
81,81,213
82,82,213
83,83,213
84,84,213
85,85,213
86,86,213
87,87,213
88,88,213
89,89,213
90,90,213
91,91,213
92,92,213
93,93,213
94,94,213
95,95,213
96,96,213
97,97,213
98,98,213
99,99,213
100,100,213
101,101,213
102,102,213
103,103,213
104,104,213
105,105,213
106,106,213
107,107,213
108,108,213
109,109,213
110,110,213
111,111,213
112,112,213
113,113,213
114,114,213
115,115,213
116,116,213
117,117,213
118,118,213
119,119,213
120,120,213
121,121,213
122,122,213
123,123,213
124,124,213
125,125,213
126,126,213
127,127,213
128,128,213
129,129,213
130,130,213
131,131,213
132,132,213
133,133,213
134,134,213
135,135,213
136,136,213
137,137,213
138,138,213
139,139,213
140,140,213
141,141,213
142,142,213
143,143,213
144,144,213
145,145,213
146,146,213
147,147,213
148,148,213
149,149,213
150,150,213
151,151,213
152,152,213
153,153,213
154,154,213
155,155,213
156,156,213
157,157,213
158,158,213
159,159,213
160,160,213
161,161,213
162,162,213
163,163,213
164,164,213
165,165,213
166,166,213
167,167,213
168,168,213
169,169,213
170,170,213
171,171,213
172,172,213
173,173,213
174,174,213
175,175,213
176,176,213
177,177,213
178,178,213
179,179,213
180,180,213
181,181,213
182,182,213
183,183,213
184,184,213
185,185,213
186,186,213
187,187,213
188,188,213
189,189,213
190,190,213
191,191,213
192,192,213
193,193,213
194,194,213
195,195,213
196,196,213
197,197,213
198,198,213
199,199,213
200,200,213
201,201,213
202,202,213
203,203,213
204,204,213
205,205,213
206,206,213
207,207,213
208,208,213
209,209,213
210,210,213
211,211,213
212,212,213
213,213,213
214,214,213
215,215,213
216,216,213
217,217,213
218,218,213
219,219,213
220,220,213
221,221,213
222,222,213
223,223,213
224,224,213
225,225,213
226,226,213
227,227,213
228,228,213
229,229,213
230,230,213
231,231,213
232,232,213
233,233,213
234,234,213
235,235,213
236,236,213
237,237,213
238,238,213
239,239,213
240,240,213
241,241,213
242,242,213
243,243,213
244,244,213
245,245,213
246,246,213
247,247,213
248,248,213
249,249,213
250,250,213
251,251,213
252,252,213
253,253,213
254,254,213
255,255,213
