0,0,0
0,0,2
0,0,5
0,0,8
0,0,11
0,0,14
0,0,17
0,0,20
0,0,23
0,0,26
0,0,29
0,0,32
0,0,35
0,0,38
0,0,41
0,0,44
0,0,47
0,0,50
0,0,53
0,0,56
0,0,59
0,0,62
0,0,65
0,0,68
0,0,71
0,0,74
0,0,77
0,0,80
0,0,83
0,0,86
0,0,89
0,0,92
0,0,95
0,0,97
0,0,100
0,0,103
0,0,106
0,0,109
0,0,112
0,0,115
0,0,118
0,0,121
0,0,124
0,0,127
0,0,130
0,0,133
0,0,136
0,0,139
0,0,142
0,0,145
0,0,148
0,0,151
0,0,154
0,0,157
0,0,160
0,0,163
0,0,166
0,0,169
0,0,172
0,0,175
0,0,178
0,0,181
0,0,184
0,0,190
0,0,190
3,3,191
7,7,192
11,11,193
15,15,194
19,19,195
23,23,196
27,27,197
31,31,198
35,35,199
39,39,200
43,43,201
47,47,202
51,51,203
55,55,204
59,59,205
63,63,206
67,67,207
71,71,208
75,75,209
79,79,210
83,83,211
87,87,212
91,91,213
95,95,214
99,99,215
103,103,216
107,107,217
111,111,218
115,115,219
119,119,220
123,123,221
127,127,222
131,131,223
135,135,224
139,139,225
143,143,226
147,147,227
151,151,228
155,155,229
159,159,230
163,163,231
167,167,232
171,171,233
175,175,234
179,179,235
183,183,236
187,187,237
191,191,238
195,195,239
199,199,240
203,203,241
207,207,242
211,211,243
215,215,244
219,219,245
223,223,246
227,227,247
231,231,248
235,235,249
239,239,250
243,243,251
247,247,252
255,255,255
255,255,255
253,251,251
252,247,247
251,243,243
250,239,239
249,235,235
248,231,231
247,227,227
246,223,223
245,219,219
244,215,215
243,211,211
242,207,207
241,203,203
240,199,199
239,195,195
238,191,191
237,187,187
236,183,183
235,179,179
234,175,175
233,171,171
232,167,167
231,163,163
230,159,159
229,155,155
228,151,151
227,147,147
226,143,143
225,139,139
224,135,135
223,131,131
222,127,127
221,123,123
220,119,119
219,115,115
218,111,111
217,107,107
216,103,103
215,99,99
214,95,95
213,91,91
212,87,87
211,83,83
210,79,79
209,75,75
208,71,71
207,67,67
206,63,63
205,59,59
204,55,55
203,51,51
202,47,47
201,43,43
200,39,39
199,35,35
198,31,31
197,27,27
196,23,23
195,19,19
194,15,15
193,11,11
192,7,7
190,0,0
190,0,0
191,3,3
192,7,7
193,11,11
194,15,15
195,19,19
196,23,23
197,27,27
198,31,31
199,35,35
200,39,39
201,43,43
202,47,47
203,51,51
204,55,55
205,59,59
206,63,63
207,67,67
208,71,71
209,75,75
210,79,79
211,83,83
212,87,87
213,91,91
214,95,95
215,99,99
216,103,103
217,107,107
218,111,111
219,115,115
220,119,119
221,123,123
222,127,127
223,131,131
224,135,135
225,139,139
226,143,143
227,147,147
228,151,151
229,155,155
230,159,159
231,163,163
232,167,167
233,171,171
234,175,175
235,179,179
236,183,183
237,187,187
238,191,191
239,195,195
240,199,199
241,203,203
242,207,207
243,211,211
244,215,215
245,219,219
246,223,223
247,227,227
248,231,231
249,235,235
250,239,239
251,243,243
252,247,247
255,255,255
