0,0,0
1,0,0
2,32,0
3,51,0
4,64,0
5,74,0
6,82,0
7,90,0
8,96,0
9,101,0
10,106,0
11,110,0
12,114,0
13,118,0
14,121,0
15,125,0
16,128,0
17,130,0
18,133,0
19,135,0
20,138,0
21,140,0
22,142,0
23,144,0
24,146,0
25,148,0
26,150,0
27,152,0
28,153,0
29,155,0
30,157,0
31,158,0
32,159,0
33,161,0
34,162,0
35,164,0
36,165,0
37,166,0
38,167,0
39,169,0
40,170,0
41,171,0
42,172,0
43,173,0
44,174,0
45,175,0
46,176,0
47,177,0
48,178,0
49,179,0
50,180,0
51,181,0
52,182,0
53,183,0
54,184,0
55,184,0
56,185,0
57,186,0
58,187,0
59,188,0
60,188,0
61,189,0
62,190,0
63,191,0
64,191,0
65,192,0
66,193,0
67,193,0
68,194,0
69,195,0
70,196,0
71,196,0
72,197,0
73,197,0
74,198,0
75,199,0
76,199,0
77,200,0
78,200,0
79,201,0
80,202,0
81,202,0
82,203,0
83,203,0
84,204,0
85,204,0
86,205,0
87,206,0
88,206,0
89,207,0
90,207,0
91,208,0
92,208,0
93,209,0
94,209,0
95,210,0
96,210,0
97,211,0
98,211,0
99,211,0
100,212,0
101,212,0
102,213,0
103,213,0
104,214,0
105,214,0
106,215,0
107,215,0
108,215,0
109,216,0
110,216,0
111,217,0
112,217,0
113,218,0
114,218,0
115,218,0
116,219,0
117,219,0
118,220,0
119,220,0
120,220,0
121,221,0
122,221,0
123,221,0
124,222,0
125,222,0
126,223,0
127,223,0
128,223,0
129,224,0
130,224,0
131,224,0
132,225,0
133,225,0
134,225,0
135,226,0
136,226,0
137,226,0
138,227,0
139,227,0
140,227,0
141,228,0
142,228,0
143,228,0
144,229,0
145,229,0
146,229,0
147,230,0
148,230,0
149,230,0
150,231,0
151,231,0
152,231,0
153,231,0
154,232,0
155,232,0
156,232,0
157,233,0
158,233,0
159,233,0
160,234,0
161,234,0
162,234,0
163,234,0
164,235,0
165,235,0
166,235,0
167,236,0
168,236,0
169,236,0
170,236,0
171,237,0
172,237,0
173,237,0
174,237,0
175,238,0
176,238,0
177,238,0
178,238,0
179,239,0
180,239,0
181,239,0
182,239,0
183,240,0
184,240,0
185,240,0
186,240,0
187,241,0
188,241,0
189,241,0
190,241,0
191,242,0
192,242,0
193,242,0
194,242,0
195,243,0
196,243,0
197,243,0
198,243,0
199,244,0
200,244,0
201,244,0
202,244,0
203,245,0
204,245,0
205,245,0
206,245,0
207,245,0
208,246,0
209,246,0
210,246,0
211,246,0
212,247,0
213,247,0
214,247,0
215,247,0
216,247,0
217,248,0
218,248,0
219,248,0
220,248,0
221,248,0
222,249,0
223,249,0
224,249,0
225,249,0
226,249,0
227,250,0
228,250,0
229,250,0
230,250,0
231,250,0
232,251,0
233,251,0
234,251,0
235,251,0
236,251,0
237,252,0
238,252,0
239,252,0
240,252,0
241,252,0
242,253,0
243,253,0
244,253,0
245,253,0
246,253,0
247,254,0
248,254,0
249,254,0
250,254,0
251,254,0
252,254,0
253,255,0
254,255,0
255,255,0
